timestamp,time_since_login_min,transaction_amount,transaction_type,is_first_transaction,user_tenure_months,is_fraud
2018-11-01 02:59:15.504,2.176722533805540,1622.0,CASH-OUT,FALSE,6.867884020377530,1
2018-11-01 03:07:58.656,2.2406531716782300,2321.7,CASH-IN,FALSE,8.306632073805250,0
2018-11-01 03:16:41.808,1.933698062533880,2679.2,CASH-OUT,FALSE,9.989443616762590,0
2018-11-01 03:25:24.960,1.8893836059590200,6090.6,PAYMENT,FALSE,1.24491305656684,1
2018-11-01 03:34:08.112,1.517030753982900,2070.7,CASH-IN,TRUE,7.199895777106320,0
2018-11-01 03:42:51.264,1.7040632302058200,5275.5,CASH-OUT,FALSE,8.457201388947070,0
2018-11-01 03:51:34.416,2.0807362513347600,1406.3,,FALSE,6.339845208216160,0
2018-11-01 04:00:17.568,2.036144290260380,1221.4,CASH-OUT,FALSE,9.171509448428860,1
2018-11-01 04:09:00.720,2.119748597192410,2038.3,TRANSFER,FALSE,7.1729243490506000,0
2018-11-01 04:17:43.872,0.4409733161207770,1012.4,PAYMENT,FALSE,8.857645502604420,0
2018-11-01 04:26:27.024,1.4260703886139900,1429.8,PAYMENT,FALSE,9.640924435097460,0
2018-11-01 04:35:10.176,1.8116889596857500,1300.3,CASH-OUT,FALSE,9.30958350574018,0
2018-11-01 04:43:53.328,2.641980711618490,1844.6,CASH-IN,FALSE,9.474579853662360,0
2018-11-01 04:52:36.480,1.8988040811244900,5411.4,CASH-IN,FALSE,9.510039538895140,0
2018-11-01 05:01:19.632,2.158561442811940,1862.7,CASH-OUT,FALSE,10.216161333190000,0
2018-11-01 05:10:02.784,2.3253679651054000,2646.7,CASH-IN,FALSE,5.949502022422010,1
2018-11-01 05:18:45.936,2.297573844697840,1058.6,PAYMENT,FALSE,9.866197089070390,1
2018-11-01 05:27:29.088,1.85004995844928,1657.7,CASH-IN,FALSE,10.059626658346600,0
2018-11-01 05:36:12.240,1.860505214194080,6114.4,CASH-IN,FALSE,10.288848235399800,1
2018-11-01 05:44:55.392,1.7333805569045700,4234.7,PAYMENT,FALSE,10.07703364370080,1
2018-11-01 05:53:38.544,2.0421444011214100,8273.3,CASH-IN,FALSE,0.1967350113135530,1
2018-11-01 06:02:21.696,2.1290423674239000,4103.4,CASH-IN,FALSE,9.586298953597650,1
2018-11-01 06:11:04.848,2.0013622573686100,3331.2,TRANSFER,FALSE,9.914610181319170,0
2018-11-01 06:19:48.000,1.515038636740570,1522.8,,FALSE,5.669323720925250,1
2018-11-01 06:28:31.152,2.1565800564198700,1552.2,PAYMENT,FALSE,10.49132550091080,0
2018-11-01 06:37:14.304,1.5660030017952100,3157.2,CASH-OUT,FALSE,2.425569974200880,1
2018-11-01 06:45:57.456,2.653798574120780,1724.9,CASH-IN,FALSE,9.999148815642290,0
2018-11-01 06:54:40.608,2.356258806968120,1051.3,PAYMENT,FALSE,6.716449426745330,0
2018-11-01 07:03:23.760,1.950408597891520,1676.1,CASH-IN,FALSE,2.9341826954836300,1
2018-11-01 07:12:06.912,1.4184199681846100,6564.2,PAYMENT,FALSE,10.039286070834500,1
2018-11-01 07:20:50.064,2.3632208083859700,1158.8,PAYMENT,FALSE,8.347656219112240,0
2018-11-01 07:29:33.216,2.1272763985860500,7195.3,CASH-IN,FALSE,0.0334047072590158,1
2018-11-01 07:38:16.368,1.690392372887720,1052.0,CASH-IN,FALSE,9.155725134534790,1
2018-11-01 07:46:59.520,2.924196892848640,2788.5,CASH-IN,FALSE,10.261505696648600,0
2018-11-01 07:55:42.672,1.191347985734110,5139.7,PAYMENT,FALSE,0.1563093547996730,1
2018-11-01 08:04:25.824,2.122083381892510,3554.9,PAYMENT,FALSE,9.835896742195040,1
2018-11-01 08:13:08.976,1.8671734485695700,5062.9,PAYMENT,FALSE,0.2434737414527230,1
2018-11-01 08:21:52.128,1.7407356473288000,1115.7,PAYMENT,TRUE,9.370587623312610,1
2018-11-01 08:30:35.280,2.692610367264690,1101.7,TRANSFER,FALSE,8.746298169171140,1
2018-11-01 08:39:18.432,2.7185591023843700,1954.7,CASH-OUT,FALSE,2.31691533171288,1
2018-11-01 08:48:01.584,1.8324459788500200,8876.7,CASH-OUT,FALSE,10.10452956005960,0
2018-11-01 08:56:44.736,2.211982927266210,1216.5,PAYMENT,FALSE,3.51633237501139,1
2018-11-01 09:05:27.888,2.105730687217540,2521.6,CASH-IN,FALSE,8.15384102564611,0
2018-11-01 09:14:11.040,2.0852410432714000,1957.9,PAYMENT,FALSE,10.37147466165390,1
2018-11-01 09:22:54.192,1.6377945101225700,1112.0,CASH-OUT,FALSE,5.645395765345330,1
2018-11-01 09:31:37.344,1.852795568633150,2373.2,TRANSFER,FALSE,8.101690360564090,1
2018-11-01 09:40:20.496,1.7316494881664200,1792.7,PAYMENT,FALSE,10.245601913678000,0
2018-11-01 09:49:03.648,1.7164443114859000,2211.1,CASH-IN,FALSE,8.4812130015281,0
2018-11-01 09:57:46.800,1.7772630087941800,1772.7,CASH-OUT,FALSE,1.8826068155304,0
2018-11-01 10:06:29.952,1.906912576010580,3918.1,PAYMENT,FALSE,1.2902985773579200,1
2018-11-01 10:15:13.104,1.4870075500087000,1358.8,PAYMENT,FALSE,8.448564289000970,0
2018-11-01 10:23:56.256,1.8541963315163200,1812.7,CASH-IN,FALSE,8.561146406781980,1
2018-11-01 10:32:39.408,1.6210416570259900,2942.5,PAYMENT,FALSE,6.896677658465740,0
2018-11-01 10:41:22.560,1.7872791785280900,4083.8,PAYMENT,FALSE,0.2835891758203400,1
2018-11-01 10:50:05.712,1.7087616944196300,5716.7,CASH-OUT,FALSE,0.2631664807739810,1
2018-11-01 10:58:48.864,1.928127821089640,7769.9,PAYMENT,FALSE,4.299408323188650,0
2018-11-01 11:07:32.016,1.896461963341490,2624.2,PAYMENT,TRUE,8.540374161696030,0
2018-11-01 11:16:15.168,2.22302431507495,7236.2,CASH-OUT,FALSE,3.4565131856410500,0
2018-11-01 11:24:58.320,1.980492335078770,3082.0,CASH-IN,FALSE,8.214702692523890,0
2018-11-01 11:33:41.472,1.9977476995563400,2311.6,CASH-OUT,FALSE,1.750521293507020,1
2018-11-01 11:42:24.624,2.120906194792900,4504.5,PAYMENT,FALSE,8.91697404715717,0
2018-11-01 11:51:07.776,1.3947043570148500,8160.6,CASH-OUT,FALSE,0.3025666710923940,1
2018-11-01 11:59:50.928,1.8863852665618800,4480.2,PAYMENT,FALSE,7.5998584900140500,0
2018-11-01 12:08:34.080,2.0216680915025600,3126.8,CASH-IN,FALSE,9.935533303430460,1
2018-11-01 12:17:17.232,2.0097839305901600,2425.7,CASH-IN,TRUE,9.89068404365246,0
2018-11-01 12:26:00.384,1.6451237706702400,2910.5,CASH-OUT,FALSE,0.8894004825838450,1
2018-11-01 12:34:43.536,1.5256246997501600,1606.6,PAYMENT,FALSE,2.7877543774453500,1
2018-11-01 12:43:26.688,2.28875416807548,2103.6,CASH-IN,FALSE,0.3562642851629320,1
2018-11-01 12:52:09.840,1.9945075391397600,3431.2,PAYMENT,FALSE,0.125674662115669,1
2018-11-01 13:00:52.992,0.2460868987012920,1912.9,PAYMENT,FALSE,9.740943351542940,1
2018-11-01 13:09:36.144,2.520588595389870,2566.6,CASH-IN,TRUE,9.845436372964290,1
2018-11-01 13:18:19.296,2.2398548500971300,1261.6,CASH-IN,FALSE,7.096760737812880,0
2018-11-01 13:27:02.448,1.8736845242166700,1811.8,CASH-OUT,FALSE,10.072477283296500,0
2018-11-01 13:35:45.600,1.650432384560170,1402.3,CASH-OUT,FALSE,7.1560592695488600,0
2018-11-01 13:44:28.752,2.784922218526470,2386.1,CASH-IN,FALSE,9.592540681858220,0
2018-11-01 13:53:11.904,2.077376008479100,1598.9,CASH-IN,FALSE,3.0742433776283600,1
2018-11-01 14:01:55.056,1.6800564251279100,1053.0,PAYMENT,FALSE,6.33522097323999,1
2018-11-01 14:10:38.208,1.1908341632731900,5792.8,,FALSE,9.938725480837680,0
2018-11-01 14:19:21.360,1.5015365136287600,5177.0,CASH-OUT,FALSE,9.564995059981760,0
2018-11-01 14:28:04.512,1.8760918601895500,1454.0,CASH-IN,FALSE,2.280031803402270,1
2018-11-01 14:36:47.664,1.993572907669140,2931.9,PAYMENT,FALSE,9.533809853221980,1
2018-11-01 14:45:30.816,2.50283463339528,4607.4,PAYMENT,FALSE,1.6130627043203300,1
2018-11-01 14:54:13.968,2.3918233227506800,1077.9,CASH-OUT,FALSE,9.863554495385800,0
2018-11-01 15:02:57.120,1.9254379251485200,2079.8,TRANSFER,FALSE,8.847883653728330,1
2018-11-01 15:11:40.272,1.1711935478111300,2642.7,PAYMENT,FALSE,10.424388642767800,1
2018-11-01 15:20:23.424,2.6490712411364600,9910.1,,FALSE,10.396597957950400,0
2018-11-01 15:29:06.576,2.4580361034488900,1606.2,CASH-IN,FALSE,0.6449631215556600,1
2018-11-01 15:37:49.728,3.0164655333414700,5040.4,PAYMENT,FALSE,9.191660196508650,0
2018-11-01 15:46:32.880,2.42744144632748,2103.8,CASH-OUT,FALSE,9.955964332003720,0
2018-11-01 15:55:16.032,2.016279502821770,2169.3,CASH-IN,FALSE,8.76399333392071,0
2018-11-01 16:03:59.184,1.5854450669882800,2300.7,PAYMENT,FALSE,8.493105463468090,0
2018-11-01 16:12:42.336,1.7949367592558700,4848.3,CASH-IN,FALSE,0.1574075668488110,1
2018-11-01 16:21:25.488,2.267845499957170,6144.7,CASH-IN,FALSE,9.211294917462540,0
2018-11-01 16:30:08.640,2.3753689778606,1879.3,CASH-OUT,FALSE,0.4380456056241470,1
2018-11-01 16:38:51.792,2.465646866139210,5925.3,PAYMENT,FALSE,7.297573620119060,1
2018-11-01 16:47:34.944,2.112213660883480,2907.7,CASH-IN,FALSE,9.770310528203090,0
2018-11-01 16:56:18.096,1.9518235177844800,2279.0,PAYMENT,FALSE,3.050939978426570,1
2018-11-01 17:05:01.248,1.907765104148720,1220.6,PAYMENT,FALSE,10.312310005376800,0
2018-11-01 17:13:44.400,1.9854582795374200,1777.5,PAYMENT,FALSE,9.201284692455400,1
2018-11-01 17:22:27.552,2.5129881984055200,1288.7,PAYMENT,TRUE,7.1411742913570400,0
2018-11-01 17:31:10.704,2.067710485875550,6658.1,CASH-IN,FALSE,10.185494016989600,1
2018-11-01 17:39:53.856,1.8145842683771000,5027.1,TRANSFER,FALSE,9.44768093895014,0
2018-11-01 17:48:37.008,1.66524274463489,5120.7,CASH-IN,FALSE,10.38690758052000,0
2018-11-01 17:57:20.160,1.8268806684299300,1806.1,PAYMENT,FALSE,9.38837882291715,0
2018-11-01 18:06:03.312,2.340005952363180,4685.5,PAYMENT,FALSE,8.862579831360440,0
2018-11-01 18:14:46.464,2.0195089180875900,7979.4,CASH-IN,TRUE,0.1380479294130440,1
2018-11-01 18:23:29.616,1.8337039440199200,10707.6,,FALSE,10.203095170619800,1
2018-11-01 18:32:12.768,2.2783029745528600,10566.1,CASH-IN,FALSE,10.194783411432500,1
2018-11-01 18:40:55.920,1.940041829966130,2906.8,,FALSE,1.4107093782283600,1
2018-11-01 18:49:39.072,2.080994239188690,1207.8,CASH-OUT,FALSE,3.812523050821780,1
2018-11-01 18:58:22.224,2.1936250708296500,1357.6,CASH-OUT,FALSE,8.584060881232050,0
2018-11-01 19:07:05.376,2.3065966802244800,2156.3,CASH-OUT,FALSE,10.390936534092100,0
2018-11-01 19:15:48.528,2.1235211484275400,1684.2,PAYMENT,FALSE,7.81287417983121,0
2018-11-01 19:24:31.680,1.5088918794075400,2104.7,TRANSFER,FALSE,8.294190962628270,1
2018-11-01 19:33:14.832,2.5890689509263400,3022.7,CASH-IN,FALSE,0.2344627241319480,0
2018-11-01 19:41:57.984,2.3976757786241000,2268.8,,FALSE,2.275129717769000,1
2018-11-01 19:50:41.136,1.7231473615381800,1146.0,CASH-IN,FALSE,8.610704264629810,1
2018-11-01 19:59:24.288,2.1230372036015800,3198.0,PAYMENT,FALSE,10.19934270282700,0
2018-11-01 20:08:07.440,1.9357143528929100,1814.0,CASH-OUT,TRUE,6.0733541623271500,1
2018-11-01 20:16:50.592,1.8340961963090500,4586.0,CASH-IN,FALSE,10.319069208207400,1
2018-11-01 20:25:33.744,1.8379276147546400,1342.7,CASH-OUT,FALSE,8.921174288389410,1
2018-11-01 20:34:16.896,2.595185677918910,3201.5,PAYMENT,TRUE,9.568382893124190,0
2018-11-01 20:43:00.048,1.7766788363366000,4222.9,TRANSFER,TRUE,9.83241006111778,1
2018-11-01 20:51:43.200,1.8132700605000400,5943.3,CASH-IN,FALSE,6.447912368022920,0
2018-11-01 21:00:26.352,2.281373405431670,1494.8,TRANSFER,FALSE,10.208690518582300,0
2018-11-01 21:09:09.504,2.062700445865550,1170.1,,FALSE,1.5021264924737000,1
2018-11-01 21:17:52.656,1.8288823322329000,1160.0,CASH-IN,FALSE,3.658160401452290,0
2018-11-01 21:26:35.808,1.1974620735167900,1368.9,TRANSFER,FALSE,10.06279406001780,0
2018-11-01 21:35:18.960,1.8117148869298400,4469.0,CASH-IN,FALSE,6.411035699103460,0
2018-11-01 21:44:02.112,2.2678107349388600,5145.7,PAYMENT,TRUE,9.59396143146511,0
2018-11-01 21:52:45.264,2.1003219983048200,3749.4,PAYMENT,FALSE,0.812715306230617,1
2018-11-01 22:01:28.416,2.2193019401416600,1217.3,PAYMENT,FALSE,10.282139966504600,0
2018-11-01 22:10:11.568,1.9898737358971100,2636.2,PAYMENT,TRUE,0.7980690369394080,1
2018-11-01 22:18:54.720,2.396427444636950,2343.7,CASH-IN,FALSE,9.67296372079064,0
2018-11-01 22:27:37.872,1.7964686730006000,1167.8,CASH-IN,FALSE,9.17114965017682,1
2018-11-01 22:36:21.024,1.9382932631484100,3240.3,,FALSE,10.3163850609294,1
2018-11-01 22:45:04.176,2.447682452918250,3097.5,PAYMENT,FALSE,10.104934767996800,0
2018-11-01 22:53:47.328,2.3626949192234700,3611.1,CASH-OUT,FALSE,0.8266918246346130,1
2018-11-01 23:02:30.480,1.8384267361555600,1456.4,CASH-OUT,FALSE,10.34738457468760,0
2018-11-01 23:11:13.632,2.548597235967110,5819.9,TRANSFER,FALSE,8.894808120674950,0
2018-11-01 23:19:56.784,2.012194104536800,2583.7,,FALSE,10.43143583566990,1
2018-11-01 23:28:39.936,1.6181115161903300,1887.7,CASH-OUT,FALSE,7.009822368061460,1
2018-11-01 23:37:23.088,1.947602121454650,2988.4,CASH-IN,FALSE,8.90676516701946,1
2018-11-01 23:46:06.240,2.0463735727611300,6670.8,CASH-IN,FALSE,10.183038334715900,0
2018-11-01 23:54:49.392,1.907653860219220,1579.7,CASH-OUT,TRUE,6.051242368818330,0
2018-11-02 00:03:32.544,1.6220409923941000,2920.5,,FALSE,1.5423477576895100,1
2018-11-02 00:12:15.696,1.5947210402198500,1470.1,TRANSFER,FALSE,9.00904350303508,0
2018-11-02 00:20:58.848,1.7450290886609600,5421.7,CASH-OUT,FALSE,10.083701400852000,1
2018-11-02 00:29:42.000,2.177693146458820,8035.2,CASH-OUT,FALSE,0.3065337098527900,0
2018-11-02 00:38:25.152,2.1840165632760900,5543.9,CASH-IN,FALSE,8.147337308082560,0
2018-11-02 00:47:08.304,2.132850267683480,1249.8,PAYMENT,TRUE,5.297962876109020,1
2018-11-02 00:55:51.456,2.297420682813100,1432.7,CASH-OUT,FALSE,7.041613076537080,1
2018-11-02 01:04:34.608,1.7380996267219100,1818.7,CASH-OUT,TRUE,3.3177728580691100,1
2018-11-02 01:13:17.760,2.464517452177060,2510.4,CASH-OUT,FALSE,0.339070260047832,1
2018-11-02 01:22:00.912,2.153408507040060,1696.9,PAYMENT,FALSE,9.71178243552298,0
2018-11-02 01:30:44.064,2.57410246618158,2128.4,PAYMENT,FALSE,7.3454748386034400,0
2018-11-02 01:39:27.216,1.730452118972210,1509.8,PAYMENT,FALSE,10.25830469405910,0
2018-11-02 01:48:10.368,2.2636863079234800,1465.5,PAYMENT,FALSE,1.7164023801362600,1
2018-11-02 01:56:53.520,1.590767974609350,1414.7,PAYMENT,FALSE,8.909443579534320,0
2018-11-02 02:05:36.672,2.2531717715762500,1122.0,TRANSFER,FALSE,4.583202564388840,0
2018-11-02 02:14:19.824,1.9212302181783500,3942.0,PAYMENT,FALSE,10.09755267691590,0
2018-11-02 02:23:02.976,2.0141959596445400,1359.4,CASH-IN,FALSE,10.340107777623400,1
2018-11-02 02:31:46.128,1.6793831647385000,2256.5,PAYMENT,FALSE,4.655328338704770,1
2018-11-02 02:40:29.280,1.9166980085169000,1291.2,PAYMENT,FALSE,7.201661772210270,1
2018-11-02 02:49:12.432,1.8630386705699900,10138.4,PAYMENT,FALSE,9.775896232668480,1
2018-11-02 02:57:55.584,1.8002103413546400,3933.3,CASH-OUT,FALSE,0.4317456575692920,1
2018-11-02 03:06:38.736,2.0759702818423200,8788.7,CASH-IN,FALSE,0.081953637432871,1
2018-11-02 03:15:21.888,1.37702208165101,1735.5,PAYMENT,FALSE,6.274637903205600,0
2018-11-02 03:24:05.040,2.0366476518042800,1235.3,CASH-IN,FALSE,8.259682845847920,1
2018-11-02 03:32:48.192,1.703616136001310,1079.4,,FALSE,6.177598629384800,0
2018-11-02 03:41:31.344,1.367699913983640,2357.4,PAYMENT,FALSE,7.338247376176220,0
2018-11-02 03:50:14.496,2.286344422491690,2397.0,PAYMENT,FALSE,7.110489140480580,0
2018-11-02 03:58:57.648,1.447903600595270,2046.3,,FALSE,0.4574217079076940,1
2018-11-02 04:07:40.800,2.412790765929080,1096.0,CASH-IN,FALSE,9.344711041604390,1
2018-11-02 04:16:23.952,2.636584566014360,4367.5,CASH-OUT,FALSE,3.1010351533707400,1
2018-11-02 04:25:07.104,1.9655838308654600,1294.8,PAYMENT,FALSE,2.018761525263040,1
2018-11-02 04:33:50.256,1.7122667642646600,4677.1,CASH-OUT,FALSE,8.259795569279490,0
2018-11-02 04:42:33.408,2.410785872497010,5171.8,,TRUE,0.3183729373534210,1
2018-11-02 04:51:16.560,2.8365560340231700,4756.8,TRANSFER,TRUE,0.339128485740937,1
2018-11-02 04:59:59.712,1.844313264507990,2406.7,PAYMENT,FALSE,5.866713392747380,0
2018-11-02 05:08:42.864,1.6450084323223800,1605.8,TRANSFER,FALSE,2.750888171483270,1
2018-11-02 05:17:26.016,1.6359174496055000,1027.7,CASH-IN,FALSE,6.667827125997810,1
2018-11-02 05:26:09.168,1.3303788678393900,2481.2,CASH-IN,FALSE,9.100537884001890,1
2018-11-02 05:34:52.320,1.9116084724774300,8043.4,CASH-IN,TRUE,10.34489831634730,0
2018-11-02 05:43:35.472,1.2648088402357100,1165.1,CASH-OUT,FALSE,2.575657078807510,0
2018-11-02 05:52:18.624,1.8608151288191100,2442.9,CASH-IN,TRUE,2.647115896183570,1
2018-11-02 06:01:01.776,2.029592801705960,1757.2,CASH-IN,TRUE,8.943875686386510,0
2018-11-02 06:09:44.928,1.397546516347310,1242.3,PAYMENT,FALSE,8.176688392629190,0
2018-11-02 06:18:28.080,2.0564420072762400,2351.1,PAYMENT,FALSE,9.424830881451900,1
2018-11-02 06:27:11.232,2.2038606166172300,3109.4,,FALSE,10.20099673016830,0
2018-11-02 06:35:54.384,1.615755014208520,3431.7,CASH-IN,FALSE,10.153117467513600,1
2018-11-02 06:44:37.536,2.194529567823210,1586.6,PAYMENT,FALSE,7.177371419949860,1
2018-11-02 06:53:20.688,0.4562395986835210,1354.9,CASH-OUT,FALSE,3.8671222058236600,0
2018-11-02 07:02:03.840,1.4813960940354100,1338.1,PAYMENT,FALSE,2.3473602650699300,1
2018-11-02 07:10:46.992,2.1021284465642800,1776.2,PAYMENT,FALSE,6.447010768810520,0
2018-11-02 07:19:30.144,2.4856685838266200,2897.8,CASH-IN,FALSE,0.9732490813413770,1
2018-11-02 07:28:13.296,1.8099357248982000,4223.9,CASH-IN,TRUE,0.0971891105791702,1
2018-11-02 07:36:56.448,1.9575119452529500,1119.9,CASH-OUT,FALSE,9.580425533070760,0
2018-11-02 07:45:39.600,1.8842586976145600,1230.2,CASH-IN,FALSE,8.174434172147830,0
2018-11-02 07:54:22.752,1.4184338654221800,1799.2,CASH-OUT,FALSE,8.245495893097330,0
2018-11-02 08:03:05.904,1.6160195429536200,1154.9,PAYMENT,FALSE,4.893302993034220,1
2018-11-02 08:11:49.056,0.6773187532790610,3521.7,CASH-OUT,FALSE,10.28751486023720,1
2018-11-02 08:20:32.208,2.2394004858358300,1382.4,CASH-OUT,FALSE,9.985723846957390,0
2018-11-02 08:29:15.360,2.5845894023775200,1347.0,CASH-IN,TRUE,6.420973273087080,1
2018-11-02 08:37:58.512,1.8877598099590700,1352.1,,FALSE,6.495297760860150,0
2018-11-02 08:46:41.664,1.854784201267270,2259.6,PAYMENT,TRUE,9.81768510295607,1
2018-11-02 08:55:24.816,0.6298236014774020,4544.3,PAYMENT,FALSE,9.119993706161870,0
2018-11-02 09:04:07.968,2.5507829884031900,1962.0,CASH-OUT,FALSE,4.659725678849960,0
2018-11-02 09:12:51.120,2.054788962887040,2338.3,PAYMENT,FALSE,1.205388310970980,0
2018-11-02 09:21:34.272,2.0745070535831100,3178.4,CASH-OUT,FALSE,8.736145483344530,0
2018-11-02 09:30:17.424,2.050026153996470,1132.0,CASH-OUT,FALSE,3.4732157668074000,0
2018-11-02 09:39:00.576,1.9733820403578100,1389.0,CASH-OUT,FALSE,7.621497899829720,0
2018-11-02 09:47:43.728,1.6517148959070500,1803.7,CASH-IN,FALSE,8.75822147392105,1
2018-11-02 09:56:26.880,1.8478775760378600,2619.2,CASH-OUT,FALSE,1.4111317536230600,0
2018-11-02 10:05:10.032,1.7172390826365500,7752.0,CASH-OUT,FALSE,10.475956435176000,0
2018-11-02 10:13:53.184,2.1545463304128000,1634.7,PAYMENT,FALSE,10.388946796139700,1
2018-11-02 10:22:36.336,1.506062600175050,2560.6,CASH-IN,FALSE,9.957593613262290,0
2018-11-02 10:31:19.488,0.5915357308999480,4945.9,CASH-IN,FALSE,9.55903590682505,1
2018-11-02 10:40:02.640,1.791235930962760,7859.8,PAYMENT,TRUE,7.230158362521850,1
2018-11-02 10:48:45.792,3.258408035885060,3300.3,PAYMENT,FALSE,8.667168662161030,0
2018-11-02 10:57:28.944,2.04225750706337,2158.9,PAYMENT,FALSE,0.3948271656908170,1
2018-11-02 11:06:12.096,2.029067049929840,2086.8,CASH-OUT,FALSE,0.5965607892389790,1
2018-11-02 11:14:55.248,2.352668021329160,1548.9,,FALSE,3.386990487754720,1
2018-11-02 11:23:38.400,2.089146689199150,8780.2,,FALSE,10.388087362706200,0
2018-11-02 11:32:21.552,2.1993995471779300,3799.3,PAYMENT,FALSE,0.6250785704733610,1
2018-11-02 11:41:04.704,1.7750169311571900,4870.0,CASH-OUT,FALSE,8.908563850076220,1
2018-11-02 11:49:47.856,1.761724454761450,6757.3,PAYMENT,FALSE,0.2436780507763650,1
2018-11-02 11:58:31.008,2.069503184508650,1151.6,CASH-OUT,FALSE,9.46552000838487,0
2018-11-02 12:07:14.160,1.8681594462846100,4106.9,CASH-OUT,FALSE,10.268560902169100,0
2018-11-02 12:15:57.312,2.0824084133555900,1270.6,PAYMENT,FALSE,9.642203363313790,0
2018-11-02 12:24:40.464,1.8900204329465400,5778.6,,FALSE,9.610933369289130,0
2018-11-02 12:33:23.616,2.13539751197002,7286.2,PAYMENT,FALSE,9.022370287146300,0
2018-11-02 12:42:06.768,1.7894381049166100,4991.7,CASH-OUT,FALSE,1.0288173821938100,1
2018-11-02 12:50:49.920,1.5288851537706600,1192.7,PAYMENT,TRUE,5.093305925807890,0
2018-11-02 12:59:33.072,1.6891400553897400,4709.1,CASH-IN,FALSE,8.674241184482420,1
2018-11-02 13:08:16.224,1.9488085924052600,1607.9,CASH-OUT,FALSE,8.243395122677640,0
2018-11-02 13:16:59.376,1.9424732604595200,2173.4,PAYMENT,FALSE,10.007765232409600,0
2018-11-02 13:25:42.528,2.120147452839080,3316.6,CASH-IN,FALSE,10.008956371683900,0
2018-11-02 13:34:25.680,1.7370096892858100,2504.7,CASH-IN,FALSE,0.241804315128901,1
2018-11-02 13:43:08.832,2.316610943202300,3575.1,PAYMENT,FALSE,9.990959564876730,0
2018-11-02 13:51:51.984,1.6336892584472900,1005.6,PAYMENT,FALSE,10.102940500850700,1
2018-11-02 14:00:35.136,1.8438461973295800,1854.7,CASH-IN,TRUE,2.617368976996340,1
2018-11-02 14:09:18.288,1.7040250516829100,7610.1,PAYMENT,FALSE,9.365571353896070,1
2018-11-02 14:18:01.440,2.448390983915460,4215.7,PAYMENT,FALSE,9.18221600480368,1
2018-11-02 14:26:44.592,1.2135510299797500,3757.1,PAYMENT,FALSE,10.46545942598710,0
2018-11-02 14:35:27.744,1.5787462030301800,2778.6,PAYMENT,FALSE,9.806985616876450,1
2018-11-02 14:44:10.896,2.26535118846887,5418.6,CASH-IN,FALSE,9.637912863901290,0
2018-11-02 14:52:54.048,2.1277422086349400,3062.3,PAYMENT,FALSE,10.4388438074201,1
2018-11-02 15:01:37.200,1.7113475156754900,1856.8,PAYMENT,FALSE,8.748900773560590,1
2018-11-02 15:10:20.352,1.6393897267191000,3974.8,PAYMENT,FALSE,0.3317272767474760,1
2018-11-02 15:19:03.504,1.9873703435687300,2006.2,,FALSE,10.038861899623100,1
2018-11-02 15:27:46.656,2.5442567904635000,1134.2,PAYMENT,FALSE,3.634225595821700,0
2018-11-02 15:36:29.808,1.9659515820961300,1381.0,CASH-IN,FALSE,9.595560527178220,0
2018-11-02 15:45:12.960,1.568949332893780,2374.8,CASH-OUT,FALSE,6.062419937454370,0
